school_name,school_id,all_subjects,latitude,longitude
Mexico ES,106187,152.68,15.05991891,120.7183302
Pandacaqui Resettlement ES,106188,134.93,15.18094,120.64715
Sabanilla ES,106189,140.51,15.178085,120.646234
San Antonio ES,106190,113.32,15.068047,120.698337
San Jose Matulid ES,106191,160.65,15.06359,120.724122
San Lorenzo ES,106192,135.6,15.0474897,120.7175321
San Miguel ES,106193,164.62,15.06662736,120.7388153
San Vicente ES,106194,167.94,15.075983,120.701033
Sapang Maisac ES,106195,104.44,15.092433,120.69977
Pandacaqui ES,106197,144.06,15.098498,120.680307
Sta. Maria ES,106198,160.65,15.059715,120.773925
Sto. Domingo ES,106199,130.51,15.073311,120.743567
Bulac ES,106200,143.36,14.952772,120.673256
Dawe ES,106201,152.5,14.966061,120.68616
Lourdes ES,106202,160.32,14.96583073,120.7354836
Maniango ES,106203,152.15,14.93427612,120.6700714
Minalin ES,106204,164.82,14.966956,120.685234
San Francisco ES,106205,158.18,14.961365,120.670074
San Isidro ES,106206,153.51,14.95329261,120.7195805
San Pedro ES,106207,146.94,14.976935,120.689812
Saplad ES,106208,152.59,14.93941171,120.6847184
Sta. Maria ES,106209,150.71,14.979342,120.73877
Sta. Rita ES,106210,158.14,14.979555,120.692879
Sto. Domingo ES,106211,160.22,14.98852924,120.7442887
Babo Pangulo ES,106212,173.54,15.075977,120.532605
Babo Sacan ES,106213,164.42,15.068277,120.542747
Balubad ES,106214,170.13,15.0339142,120.5470474
Calzadang Bayu ES,106215,168.04,15.10114722,120.5833139
Camias Resettlement ES,106216,103.16,15.054884,120.452671
Dolores ES,106217,178.85,15.09447895,120.5277325
Jalung ES,106218,176.73,15.066123,120.534599
Katutubo Village ES,106219,161.05,15.042285,120.511923
Mancatian ES,106220,162.52,15.043679,120.530007
Manibaug Paralaya ES,106222,173.62,15.1153373,120.5671222
Manibaug Pasig ES,106223,172.14,15.221842,120.610123
Mitla ES,106224,167.33,15.043881,120.530479
Palat ES,106225,166.89,15.04077425,120.5379591
Pias ES,106227,172.8,15.019707,120.558084
Pio ES,106228,169.31,15.04517809,120.5202232
Planas ES,106229,159.09,15.03408282,120.5143791
Porac ES,106230,177.6,15.07064736,120.5405763
Pulung Santol ES,106231,178.07,15.0458218,120.5595722
Salu ES,106232,172.96,15.01645275,120.542612
Sapang Uwak ES,106233,122.1,15.11081111,120.4962389
Sepung Bulaun ES,106234,172.83,15.04299403,120.5503772
Sinura ES,106235,171.82,15.116397,120.569664
Sta. Cruz ES,106236,122.17,15.121319,120.570915
San Agustin ES,106239,156.81,15.02994,120.780075
San Carlos ES,106240,112.67,15.042218,120.758392
San Isidro ES,106241,166.28,15.02260058,120.8259309
San Jose (Main) ES,106242,143.14,15.0003657,120.8707698
San Jose Proper ES,106243,140.03,14.99709886,120.8788758
San Juan ES,106244,151.04,15.05984035,120.8082372
San Luis ES,106245,140.36,15.03947673,120.7922891
San Roque ES,106247,147.69,15.011946,120.842056
Sta. Catalina ES,106248,160.38,15.0566866,120.7996382
Sta. Cruz Pambilog ES,106249,128.17,15.064188,120.814644
Sta. Monica ES,106250,164.0,15.03637,120.789446
Sta. Rita ES,106251,131.98,15.0301534,120.779129
Sto. Nino ES,106252,164.33,15.018396,120.850038
Sto. Rosario ES,106253,145.16,15.061077,120.785568
Dela Paz ES,106255,165.76,15.02645,120.736687
San Agustin ES,106256,130.11,14.983239,120.752487
San Isidro ES,106257,145.25,15.009837,120.755013
San Jose ES,106258,143.13,14.980837,120.779572
San Miguel ES,106259,159.85,14.9912601,120.7812397
San Nicolas ES,106260,127.24,15.021225,120.779793
San Pablo ES,106261,168.42,15.025124,120.752022
San Pedro ES,106262,158.61,15.01092861,120.7796229
San Simon ES,106263,151.19,14.99387,120.776878
Sta. Cruz ES,106264,159.35,15.013733,120.779732
Sta. Monica ES,106265,147.83,14.993248,120.750793
Sto. Niño ES,106266,163.47,14.985198,120.760643
Batang II ES,106267,168.16,14.81710082,120.6206766
Mabuanbuan ES,106268,138.4,14.82944444,120.6009278
Malusac ES,106269,160.34,14.85581936,120.6228739
Remedios ES,106270,161.38,14.93485833,120.5869778
San Pedro ES,106271,156.23,14.93594229,120.6256794
Sasmuan ES,106272,175.68,14.93749722,120.6212472
Sta. Monica ES,106274,167.65,14.93749722,120.6212472
Sto. Tomas ES,106275,169.46,14.948631,120.623489
San Agustin ES,106276,167.59,15.102325,120.7432889
San Isidro ES,106277,159.87,15.115156,120.7721767
San Juan - San Pedro ES,106278,127.26,15.094629,120.764748
San Nicolas ES,106280,152.96,15.107155,120.779999
San Pablo ES,106281,105.45,15.09318,120.767952
San Roque ES,106282,145.68,15.11931,120.727371
Santiago ES,106283,145.86,15.10528272,120.7732245
Sta. Ana ES,106284,130.4,15.0935675,120.7683402
Sta. Lucia ES,106285,161.16,15.263051,120.541969
Sta. Maria ES,106286,153.12,15.076607,120.776419
Sto. Rosario ES,106287,166.37,15.119991,120.740936
Becuran ES,106288,174.14,15.00721,120.59256
Diladila ES,106289,175.57,15.015539,120.580063
Holy Family Village ES,106290,170.33,15.031447,121.064899
San Basilio ES,106291,173.4,15.03282846,120.5835451
San Isidro ES,106292,179.69,15.007842,120.612587
San Juan ES,106293,162.5,15.004344,120.621857
San Matias ES,106294,181.93,15.004168,120.60368
Sta. Rita ES,106295,143.09,14.849592,120.293635
V. de Castro ES,106296,180.25,14.992318,120.608932
Balangcas ES,106297,147.03,15.001438,120.727127
Moras dela Paz ES,106298,133.43,15.012579,120.710564
San Matias ES,106300,158.02,15.004168,120.60368
San Vicente ES,106301,154.86,14.99439444,120.7043667
Sapa ES,106302,160.72,15.00438747,120.7076729
Sto Tomas ES,106303,150.79,15.072124,120.585678
Sto Rosario ES,106304,173.61,14.98899167,120.7100139
San Juan ES,159503,170.0,15.000204,120.778701
Cabetican ES,159504,124.38,15.221686,120.608643
San Isidro ES,159509,157.85,14.8847092,120.5243819
Orchard ES,159515,147.57,15.219652,120.715775
Sto. Rosario ES,159519,164.19,14.871399,120.643195
Balik Barangay Manibang Pasig ES,159520,169.0,15.071395,120.541833
Arch E. Cinense MES,107166,147.3,15.034452,120.707024
Bulaon ES,107167,85.12,15.0819525,120.6637568
Camp Olivas ES,107168,124.5,15.01501882,120.7049209
Pandaras ES,107171,137.3,15.02923279,120.726237
San Jose Panlumacan ES,107174,89.03,15.039871,120.699776
San Jose Juliana ES,107175,121.21,15.03288578,120.69204
Alasas ES,107177,133.77,15.051854,120.650857
Del Rosario ES,107180,110.85,15.068521,120.6392812
Dela Paz Norte ES,107181,148.01,15.086642,120.628555
Dolores ES,107182,110.93,15.036462,120.682945
Malino ES,107185,152.46,15.121876,120.627762
Panipuan ES,107186,112.57,15.115858,120.635963
San Pablo ES,107189,146.58,15.116723,120.614738
Sindalan ES,107190,152.87,15.077313,120.641741
Malpitic ES,107192,126.13,15.080608,120.655411
Mansgold ES,107194,121.61,15.02331237,120.694034
San Fernando ES,107195,131.59,15.0296337,120.6908698
San Juan South ES,107197,119.15,15.019375,120.680305
San Pedro ES,107198,99.28,15.018287,120.691963
Sto. Niño ES,107200,126.04,15.029831,120.68074
Dela Paz Sur ES,163001,130.18,15.075703,120.63092
Pulung Bulu ES,163002,134.24,15.126733,120.611794
A Pascual ES,105715,163.79,15.698559,120.967752
Abar 1st ES,105716,154.27,15.789558,120.980822
Abar 2nd ES,105717,175.09,15.781532,120.969882
Caanawan ES,105718,145.14,15.774141,120.965391
Camanacsacan ES,105719,163.46,15.768342,120.98156
Dizol ES,105720,132.56,15.732599,120.99147
Kumabol ES,105722,155.1,15.773793,120.944098
Parang Mangga ES,105724,163.62,15.738109,121.003081
San Mauricio ES,105726,137.93,15.687694,120.971073
Saranay ES,105727,169.0,15.805082,120.941467
Sinipit Bubon ES,105728,151.09,15.742606,120.972299
Sto. Niño 2nd ES,105729,149.93,15.79768,120.975253
Bagong Buhay A ES,107142,149.34,14.846887,121.074455
Bagong Buhay B ES,107143,152.38,14.85418535,121.0587761
Bagong Buhay E ES,107144,104.14,14.84390404,121.0497003
Bagong Buhay F ES,107145,116.22,14.848155,121.0586266
Bagong Buhay G ES,107146,82.12,14.84833333,121.0641667
Bagong Buhay I (Lawang Pare) ES,107147,100.64,14.855485,121.071587
Kakawate ES,107148,118.96,14.823596,121.115356
Minuyan ES,107149,137.83,14.844834,121.080078
Sto. Cristo ES,107151,131.68,14.830709,121.077003
Towerville ES,107152,108.63,14.835414,121.082679
Dulong Bayan ES,107153,147.71,14.8265535,121.0447712
Francisco Homes ES,107154,157.91,14.8099626,121.0581016
Gaya-Gaya ES,107155,149.94,14.7957811,121.0499206
Gumaok ES,107156,103.16,14.799378,121.061043
Kaypian ES,107157,90.34,14.822069,121.051781
Muzon Pabahay ES,107158,120.72,14.80134622,121.032613
Benito Nieto ES,107159,154.95,14.803896,121.027812
Sapang Palay Proper ES,107160,112.55,14.8389282,121.0431242
San Martin BBC ES,107162,112.7,14.859845,121.05455
San Rafael BBH ES,107163,148.23,14.8531416,121.0460386
Sta. Cruz BBD ES,107164,155.34,14.855858,121.051781
Tungkong Mangga ES,107165,120.48,14.7875799,121.0722805
San Isidro ES,162501,128.58,14.819834,121.138515
Ricafort ES,162502,163.12,14.799862,121.112442
Graceville ES,162503,147.51,14.786833,121.061
Dolores Ongsiako CES,106305,180.88,15.72915973,120.6260848
Bantog ES,106306,163.63,15.77017476,120.6226864
Casili ES,106307,171.41,15.75316362,120.6120515
San Franciso ES,106308,173.62,15.72045639,120.6064591
Anupul ES,106310,175.36,15.29370631,120.5629027
Pag-asa ES,106311,177.07,15.295362,120.546155
Bamban CES,106312,173.26,15.279924,120.568305
Bamban Gabaldon ES,106313,170.81,15.276081,120.565842
Banaba ES,106314,169.87,15.28245159,120.5241233
Dapdap ES,106315,177.14,15.279083,120.522251
Delos Remedios ES,106316,169.94,15.29703862,120.5922568
Mainang RES,106319,143.19,15.263278,120.522959
Malasa ES,106320,152.15,15.25959359,120.4850489
Villa Concepcion ES,106321,165.77,15.29521724,120.5583751
San Martin ES,106322,159.56,15.23135534,120.5017805
San Nicolas ES,106323,170.83,15.27186901,120.5592978
San Pedro ES,106324,179.03,15.277189,120.524547
San Rafael ES,106325,173.21,15.32263463,120.5964303
San Vicente ES,106326,150.81,15.23538221,120.5335915
Sto. Niño ES,106327,166.88,15.24087893,120.5306411
Bacabac ES,106328,176.05,15.730469,120.4317
Camiling CES,106329,181.21,15.686489,120.414083
Camiling North ES,106330,162.31,15.688663,120.413335
Cayaon ES,106331,161.76,15.696415,120.415081
Pindangan 2nd ES,106332,162.42,15.744758,120.413375
Pindangan 1st ES,106333,178.04,15.738407,120.43244
Sawat ES,106334,183.63,15.717833,120.429331
Surgui ES,106335,182.89,15.675808,120.414448
Tambugan ES,106336,184.53,15.69813,120.418911
Tuec ES,106337,185.63,15.663686,120.411468
Bancay I ES,106338,181.25,15.671692,120.450781
Cabanabaan ES,106340,172.82,15.651651,120.423991
Camiling East CES,106341,172.39,15.687615,120.420367
Carael ES,106343,168.4,15.725434,120.460378
Florida ES,106344,182.69,15.70082,120.473422
Lasong ES,106345,184.48,15.689128,120.47881
Marawi ES,106347,180.14,15.68526,120.4653144
Matubog ES,106348,180.05,15.686473,120.446951
San Isidro ES,106349,174.97,15.666041,120.466332
Sinilian I ES,106350,180.71,15.69358,120.459884
Sinilian II ES,106351,185.61,15.708073,120.453501
Sinilian III ES,106352,189.03,15.717438,120.451025
Sta. Maria ES,106353,180.81,15.642492,120.426314
Anoling ES,106355,180.64,15.64717202,120.3883553
Bacsay ES,106356,168.77,15.64399772,120.3421676
Birbira ES,106357,175.5,15.65809184,120.3618121
Bobon 1st - Palimbo Proper ES,106358,173.96,15.68898083,120.3877652
Bobon 2nd ES,106359,187.62,15.66769399,120.3847826
Camiling West CES,106360,161.38,15.6903985,120.4080319
Libueg ES,106362,179.39,15.70635625,120.4172909
Manaquem ES,106363,173.0,15.65958978,120.3776211
Pao ES,106364,185.45,15.66897751,120.4091424
Papaac ES,106365,166.11,15.64133479,120.3290087
Sinulatan ES,106366,178.72,15.71142219,120.3949857
A.D. Jimenez ES,106367,183.5,15.350979,120.457376
Calangitan ES,106369,164.63,15.311609,120.524858
Capas East CES,106370,184.85,15.336682,120.592324
Capas Gabaldon ES,106371,181.35,15.330882,120.592691
Juan Navarro ES,106372,174.26,15.326076,120.59239
Dolores ES,106373,182.21,15.368588,120.591947
Kawili-wili ES,106374,120.63,15.31701389,120.5443861
Manga ES,106375,168.12,15.373794,120.574714
Sta. Rita ES,106376,180.12,15.384957,120.574875
Talaga ES,106378,181.46,15.380436,120.59692
Aquino ES,106379,179.16,15.35585768,120.5273902
Bueno ES,106382,172.7,15.3693637,120.4243183
Capas West Central ES,106383,178.2,15.34968631,120.4589939
Lawy ES,106384,176.92,15.37709138,120.5536814
Manlapig ES,106386,169.83,15.35858896,120.5649626
Maruglo ES,106387,179.7,15.303278,120.416636
Cristo Rey CES,106388,179.59,15.35022948,120.5732238
Sta. Juliana ES,106389,166.94,15.3280618,120.4301119
Sta. Lucia ES,106390,176.46,15.36833436,120.4876399
Cristo Rey West ES,106391,185.17,15.35900796,120.5293429
Cristo Rey East ES,106392,175.25,15.36055204,120.5365661
Cafe ES,106393,185.35,15.337043,120.708654
Castillo ES,106394,183.85,15.305152,120.7323
Concepcion East CES,106395,174.38,15.379067,120.708268
Coral Cambing ES,106396,186.09,15.367212,120.688248
Culatingan ES,106397,188.1,15.33666,120.720531
Magao ES,106398,173.91,15.312975,120.733073
Magunting ES,106399,182.08,15.359184,120.731506
Malupa ES,106400,183.96,15.36117,120.746698
Parulung ES,106401,180.59,15.374288,120.697303
Sta. Cruz ES,106402,185.92,15.337855,120.697354
Sta. Monica ES,106403,177.57,15.319013,120.648409
Concepcion North CES,106404,181.72,15.32594062,120.6543204
Lourdes ES,106405,180.76,15.34014167,120.6890028
Mabilog ES,106406,174.42,15.39459915,120.6644243
Pao ES,106407,191.05,15.33954169,120.6765854
Parang ES,106408,171.67,15.42792449,120.657413
Pitabunan ES,106409,167.72,15.34169378,120.6539637
San Agustin ES,106410,177.43,15.40356711,120.6078994
San Jose ES,106411,185.48,15.32617861,120.6595534
San Miguel ES,106412,166.32,15.35801736,120.6747133
Sta. Rosa ES,106414,186.61,15.37763965,120.6175554
Sto. Cristo ES,106415,179.84,15.33282404,120.6718004
Talimundoc ES,106416,182.56,15.34910951,120.6605512
Tinang ES,106417,172.26,15.37630518,120.6534621
Alfonso ES,106427,182.88,15.329759,120.638911
Concepcion West CES,106428,182.92,15.328318,120.627718
Dungan ES,106429,171.48,15.291034,120.617258
Green Village ES,106430,184.74,15.324445,120.646486
Jefmin ES,106431,164.39,15.336145,120.625117
Ligaya ES,106432,180.29,15.306539,120.608752
Macabacle ES,106433,178.36,15.310983,120.64239
Macangcong ES,106434,173.07,15.300185,120.618719
Minane ES,106435,174.8,15.320335,120.650801
San Francisco ES,106437,179.04,15.309472,120.63823
San Juan ES,106438,174.17,15.35377,120.604973
San Nicolas Balas ES,106439,166.19,15.284925,120.649023
San Vicente Corba ES,106441,181.17,15.292144,120.655079
Sto. Niño ES,106442,179.84,15.346564,120.631412
Abagon ES,106443,144.04,15.610583,120.609106
Apsayan ES,106444,171.54,15.617109,120.585055
Buenlag ES,106445,166.66,15.626979,120.582051
Carbonel ES,106446,167.53,15.635598,120.623456
Caturay ES,106447,164.58,15.617062,120.597369
Dicolor ES,106448,125.75,15.61691,120.557753
Don Basilio ES,106449,158.28,15.613019,120.573017
Gabaldon ES,106450,148.11,15.607667,120.601237
Gerona North CES,106451,147.68,15.60737,120.60205
Magaspac ES,106452,172.44,15.615515,120.597608
Oloybuaya ES,106453,187.31,15.640741,120.617067
Plastado ES,106454,170.61,15.636471,120.607878
Quezon ES,106455,167.28,15.619893,120.500112
Sembrano ES,106456,182.31,15.599888,120.546394
Singat ES,106457,173.1,15.617739,120.624349
Sulipa ES,106459,165.63,15.60869,120.533876
Tagumbao ES,106460,173.76,15.600286,120.56117
Amacalan ES,106462,151.58,15.57979354,120.6117296
Ayson ES,106463,163.91,15.57967986,120.5728644
Bawa ES,106464,170.81,15.60283073,120.6243145
Bularit ES,106465,173.06,15.56527029,120.6147337
Calayaan ES,106466,173.35,15.56687227,120.5148911
Cardona ES,106467,183.57,15.57317669,120.5885071
Danzo ES,106468,165.72,15.59725057,120.5782154
Luna ES,106469,169.11,15.57726154,120.6232792
Mabini ES,106470,170.26,15.61119808,120.4981595
Malayep ES,106471,166.42,15.59483505,120.5793875
Matapitap ES,106472,155.07,15.59200096,120.6211388
Matayuncab ES,106473,140.0,15.58846153,120.5972672
New Salem ES,106474,168.89,15.59936382,120.5172998
Parsolingan ES,106476,125.34,15.55457291,120.5993003
Pinasling CES,106477,165.44,15.60129362,120.5895075
Rizal ES,106478,178.23,15.5523972,120.6068265
Salapungan ES,106479,159.0,15.59409876,120.6113219
San Agustin ES,106480,152.21,15.60378657,120.5396077
San Antonio ES,106481,172.03,15.59835887,120.6052226
San Bartolome ES,106482,169.05,15.58552918,120.5438724
San Jose ES,106483,169.82,15.5574101,120.5742484
Santiago ES,106484,179.95,15.57291315,120.5522382
Villa Paz ES,106485,159.74,15.56401712,120.5893359
E.M. Castañeda CES,106486,186.2,15.44255307,120.7333732
Guevarra ES,106487,189.54,15.47743202,120.7171404
Kapanikian ES,106488,187.63,15.4931246,120.7117009
La Purisima ES,106489,184.93,15.48780771,120.7143617
Lomboy ES,106491,190.56,15.49156599,120.7193184
Macalong ES,106492,181.76,15.46484815,120.7230949
Matayumtayum ES,106493,188.91,15.51058898,120.7019806
Mayang ES,106494,188.78,15.49173142,120.6995773
Balanoy ES,106495,171.65,15.42555094,120.7238674
Bantog ES,106496,188.73,15.38716176,120.7124573
Caramugatan ES,106497,174.13,15.44524184,120.7197261
Caut ES,106498,179.25,15.3991349,120.7183957
Comillas ES,106499,184.14,15.39787297,120.7009077
Dumarais ES,106500,182.42,15.43467269,120.6897068
Laungcupang ES,106501,172.59,15.45351477,120.7028389
Motrico ES,106502,185.64,15.41156761,120.677948
Paludpod ES,106503,177.85,15.40999546,120.7196617
San Isidro CES,106505,184.32,15.44132501,120.7279873
Sierra ES,106506,184.73,15.42317477,120.7100755
Bigbiga ES,106508,156.3,15.531181,120.376382
Carabaoan - Caocaoayan ES,106510,178.63,15.601379,120.353251
Labney ES,106513,177.06,15.563017,120.29274
Mamonit ES,106514,176.97,15.586911,120.396166
Mayantoc CES,106517,153.59,15.621632,120.377026
Melecio Manganaan ES,106518,174.31,15.548671,120.37827
Nambalan ES,106519,149.73,15.555824,120.328875
Pedro L. Quines ES,106520,161.43,15.563017,120.398011
Pitombayog ES,106521,148.92,15.554128,120.392261
Rotrottooc ES,106522,173.67,15.622954,120.398312
San Bartolome ES,106523,177.57,15.589309,120.368614
San Jose ES,106524,183.91,15.610756,120.350847
Aringin ES,106526,175.28,15.77027801,120.5820912
Mabini ES,106530,177.36,15.74874926,120.578438
Maluac ES,106531,170.91,15.74414377,120.5796558
Mocada North CES,106532,150.38,15.74139179,120.5742806
San Pedro ES,106535,171.83,15.76438494,120.5916774
Sta. Monica ES,106537,174.41,15.80967436,120.572446
Tolega Norte ES,106538,156.6,15.75011746,120.5978036
Baquero Norte ES,106543,167.38,15.72082,120.557715
Burgos ES,106545,162.4,15.735756,120.577156
Calapan ES,106546,186.83,15.694274,120.543626
Moncada South CES,106550,172.36,15.734834,120.57247
San Julian ES,106551,193.37,15.71879107,120.5838856
Sapang ES,106552,184.62,15.7171,120.540917
Sta. Lucia ES,106553,191.14,15.704983,120.580246
Sta. Maria ES,106554,182.97,15.719888,120.593107
Tolega Sur ES,106556,189.11,15.734026,120.593499
Abogado ES,106557,180.43,15.6708111,120.591664
Apulid ES,106559,172.44,15.68313963,120.5813241
Balaoang ES,106560,184.38,15.66487899,120.5121553
Baltazar ES,106561,172.17,15.67185443,120.5807877
Barang ES,106562,178.06,15.67134051,120.5010912
Cabayaoasan ES,106563,171.39,15.66488157,120.5548587
Cojuangco ES,106564,177.76,15.67432586,120.5846259
